gesture,gesture_num,timestamp,aX,aY,aZ,gX,gY,gZ,temp
punch,1,9538,0.264,-0.090,0.959,18.115,-33.344,1.664,25.19
punch,1,9548,0.226,-0.109,0.978,10.473,-25.779,3.305,25.24
punch,1,9560,0.183,-0.075,0.982,33.725,-41.656,4.802,25.33
punch,1,9570,0.170,0.004,0.929,35.893,-46.573,6.824,25.38
punch,1,9580,0.163,0.052,0.904,18.527,-39.504,9.122,25.28
punch,1,9591,0.135,0.075,0.854,7.076,-31.435,-2.840,25.33
punch,1,9602,0.121,0.034,0.766,7.229,-10.603,-14.962,25.24
punch,1,9613,0.096,0.074,0.738,22.214,11.664,-22.954,25.38
punch,1,9623,0.046,0.104,0.772,25.069,15.985,-20.947,25.33
punch,1,9633,0.096,0.053,0.797,32.550,19.802,-16.420,25.24
punch,1,9645,0.109,0.034,0.796,33.198,25.695,-10.435,25.28
punch,1,9655,0.087,0.093,0.769,30.916,20.519,-15.756,25.24
punch,1,9666,0.174,0.048,0.798,17.779,37.153,-11.382,25.38
punch,1,9676,0.203,-0.009,0.912,-1.916,56.061,-7.847,25.24
punch,1,9687,0.201,-0.050,0.977,-22.710,63.313,-6.435,25.33
punch,1,9698,0.169,-0.090,1.004,-21.443,55.977,-6.137,25.28
punch,1,9708,0.155,-0.088,1.034,-11.580,34.344,2.962,25.38
punch,1,9718,0.143,-0.055,0.996,-0.046,13.962,5.649,25.33
punch,1,9730,0.159,-0.060,0.882,7.588,0.687,9.405,25.33
punch,1,9740,0.158,-0.058,0.813,11.908,-5.366,15.534,25.33
punch,1,9750,0.135,-0.020,0.764,22.389,-6.786,22.344,25.33
punch,1,9761,0.107,-0.003,0.771,27.061,-8.618,27.038,25.38
punch,1,9772,0.126,-0.002,0.722,30.321,-0.748,32.321,25.38
punch,1,9782,0.094,0.014,0.756,29.985,8.702,39.191,25.33
punch,1,9793,0.067,0.003,0.884,22.260,6.176,41.504,25.33
punch,1,9803,0.022,0.050,0.961,13.977,-2.924,32.382,25.24
punch,1,9814,0.034,0.012,0.937,7.183,-10.229,27.145,25.28
punch,1,9825,0.057,-0.014,0.927,9.290,-8.702,26.313,25.28
punch,1,9835,0.064,-0.017,0.909,13.885,-6.672,22.885,25.19
punch,1,9845,0.070,-0.004,0.886,16.672,-7.809,22.786,25.33
punch,1,9857,-0.213,-0.147,0.874,4.756,13.977,-2.779,25.24
punch,1,9867,0.048,0.042,0.945,-7.229,10.206,5.023,25.24
punch,1,9877,0.049,0.028,0.925,10.466,-4.473,20.115,25.28
punch,1,9888,0.049,0.043,0.937,0.397,0.481,26.008,25.28
punch,1,9899,0.065,-0.040,1.009,-6.977,-3.198,26.878,25.38
punch,1,9909,0.081,-0.096,0.994,-9.267,-21.649,18.832,25.28
punch,1,9920,0.161,-0.068,0.891,-12.000,-11.237,11.580,25.24
punch,1,9930,0.167,-0.101,0.827,-5.748,-5.092,12.763,25.28
punch,1,9942,0.147,-0.070,0.829,6.771,8.458,15.412,25.28
punch,1,9952,0.112,-0.059,0.891,15.550,23.802,17.573,25.28
punch,1,9962,0.094,-0.050,0.893,28.412,27.000,18.771,25.24
punch,1,9973,0.094,-0.049,0.894,31.733,30.618,17.885,25.28
punch,1,9984,0.080,-0.035,0.898,30.405,32.168,14.031,25.33
punch,1,9994,0.073,-0.031,0.929,23.718,37.130,9.557,25.24
punch,1,10005,0.093,-0.044,0.916,24.603,50.763,8.931,25.28
punch,1,10015,0.062,0.007,0.846,47.183,94.298,9.878,25.24
punch,1,10027,0.037,-0.057,0.927,49.076,94.031,15.275,25.24
punch,1,10037,0.087,-0.034,0.879,35.824,94.198,14.534,25.33
punch,1,10047,0.064,-0.079,1.012,19.458,73.809,8.206,25.28
punch,1,10058,0.028,-0.008,0.902,26.321,65.672,17.298,25.24
punch,1,10068,0.026,-0.023,0.907,37.863,62.099,17.931,25.38
punch,1,10080,0.035,-0.055,0.907,38.847,49.916,24.282,25.14
punch,1,10090,0.021,-0.043,0.877,36.397,33.038,24.168,25.38
punch,1,10101,0.009,-0.001,0.817,29.656,34.908,22.466,25.33
punch,1,10112,0.006,-0.021,0.840,37.893,36.374,22.863,25.28
punch,1,10122,-0.022,0.013,0.883,44.885,29.870,17.908,25.24
punch,1,10133,-0.017,-0.008,0.902,48.710,24.023,9.481,25.28
punch,1,10143,0.031,-0.049,0.948,47.947,21.786,7.084,25.24
punch,1,10155,-0.006,-0.033,0.937,43.160,11.985,8.740,25.38
punch,1,10165,-0.008,0.005,0.884,34.725,17.947,13.718,25.42
punch,1,10176,-0.058,0.026,0.910,30.519,19.710,15.580,25.28
punch,1,10186,-0.062,0.021,0.925,30.382,15.718,10.000,25.42
punch,1,10196,-0.042,0.030,0.903,51.954,8.252,5.580,25.38
punch,1,10208,-0.064,0.008,0.940,56.221,5.168,0.870,25.24
punch,1,10218,-0.076,0.042,0.883,51.656,7.626,-3.954,25.24
punch,1,10228,-0.101,0.089,0.838,47.779,15.802,-5.664,25.42
punch,1,10240,-0.091,0.049,0.889,47.504,24.397,1.275,25.28
punch,1,10250,-0.138,0.114,0.892,54.466,24.847,7.641,25.24
punch,1,10261,-0.160,0.092,0.942,47.511,21.412,3.794,25.28
punch,1,10271,-0.120,0.056,0.922,32.687,17.000,-6.977,25.24
punch,1,10281,-0.094,0.045,0.891,24.496,21.397,-14.557,25.33
punch,1,10293,-0.128,0.072,0.894,21.809,23.527,-15.313,25.33
punch,1,10303,-0.098,0.041,0.872,15.176,26.351,-15.748,25.28
punch,1,10314,-0.077,0.033,0.833,10.847,34.855,-11.870,25.24
punch,1,10324,-0.074,0.035,0.808,10.336,48.916,-6.137,25.33
punch,1,10336,-0.088,0.059,0.818,12.122,58.832,-5.153,25.42
punch,1,10346,-0.114,0.053,0.836,15.763,60.771,-5.588,25.14
punch,1,10357,-0.118,0.060,0.862,26.519,51.557,-5.267,25.33
punch,1,10368,-0.143,0.031,0.908,36.626,35.252,-2.260,25.28
punch,1,10378,-0.099,-0.018,0.916,40.580,22.481,2.351,25.42
punch,1,10389,-0.128,0.037,0.879,34.573,18.221,8.534,25.38
punch,1,10399,-0.153,0.071,0.867,29.679,27.450,13.580,25.33
punch,1,10411,-0.148,0.103,0.847,32.206,44.466,21.137,25.38
punch,1,10421,-0.154,0.076,0.855,36.756,56.061,29.046,25.33
punch,1,10431,-0.096,0.055,0.864,39.489,60.618,33.153,25.24
punch,1,10442,-0.159,0.051,0.895,35.092,53.214,33.290,25.24
punch,1,10452,-0.177,0.083,0.895,37.198,43.382,32.359,25.33
punch,1,10464,-0.246,0.132,0.901,42.557,31.489,26.863,25.28
punch,1,10474,-0.287,0.157,0.889,46.664,21.328,22.565,25.33
punch,1,10485,-0.231,0.138,0.873,60.939,18.985,25.878,25.33
punch,1,10496,-0.227,0.113,0.915,64.321,21.802,27.779,25.28
punch,1,10507,-0.218,0.082,0.923,51.947,16.718,20.565,25.33
punch,1,10517,-0.235,0.111,0.938,52.183,-0.084,8.634,25.24
punch,1,10527,-0.247,0.134,0.919,53.695,-17.168,3.221,25.33
punch,1,10539,-0.239,0.146,0.882,46.565,-22.534,-3.099,25.28
punch,1,10549,-0.214,0.157,0.846,43.168,-26.313,-1.664,25.24
punch,1,10560,-0.210,0.170,0.844,39.252,-19.282,1.634,25.28
punch,1,10570,-0.214,0.145,0.877,31.351,-14.878,1.031,25.33
punch,1,10582,-0.225,0.172,0.867,28.229,-17.756,-0.763,25.28
punch,1,10592,-0.196,0.168,0.872,29.885,-15.015,-1.099,25.33
punch,1,10602,-0.212,0.175,0.865,29.931,-18.412,-0.252,25.28
punch,1,10613,-0.176,0.151,0.847,28.580,-16.947,-1.237,25.24
punch,1,10624,-0.189,0.163,0.865,29.427,-15.237,-0.275,25.28
punch,1,10635,-0.173,0.156,0.851,25.626,-19.534,-1.985,25.33
punch,1,10645,-0.150,0.176,0.808,20.443,-15.458,-4.740,25.28
punch,1,10656,-0.147,0.183,0.839,11.275,-14.405,-10.122,25.24
punch,1,10667,-0.145,0.159,0.851,5.260,-14.977,-11.649,25.38
punch,1,10677,-0.137,0.158,0.848,5.298,-15.076,-7.969,25.24
punch,1,10688,-0.131,0.159,0.837,4.191,-14.359,-12.191,25.38
punch,1,10698,-0.128,0.130,0.874,1.527,-10.328,-16.931,25.33
punch,1,10710,-0.119,0.137,0.875,2.771,-6.580,-17.351,25.38
punch,1,10720,-0.115,0.135,0.838,-6.450,-2.634,-24.550,25.33
punch,1,10730,-0.099,0.106,0.823,-16.351,4.649,-30.443,25.24
punch,1,10741,-0.115,0.109,0.870,-3.763,6.756,-26.580,25.33
punch,1,10752,-0.144,0.103,0.896,11.107,5.924,-24.275,25.33
punch,1,10763,-0.161,0.131,0.880,15.076,4.366,-23.504,25.38
punch,1,10773,-0.144,0.106,0.843,13.198,5.817,-14.832,25.33
punch,1,10783,-0.121,0.112,0.831,13.954,14.489,-1.519,25.28
punch,1,10795,-0.136,0.120,0.949,-1.061,21.763,2.763,25.24
punch,1,10805,-0.137,0.046,0.996,-12.359,0.580,-2.809,25.28
punch,1,10816,-0.119,0.035,0.980,-13.870,-3.183,-2.855,25.38
punch,1,10826,-0.161,0.055,0.951,-13.069,-6.183,-0.321,25.33
punch,1,10836,-0.143,0.101,0.899,2.824,-13.160,1.137,25.33
punch,1,10848,-0.156,0.127,0.865,15.702,-10.489,2.779,25.28
punch,1,10858,-0.177,0.127,0.858,10.290,-3.947,3.649,25.24
punch,1,10869,-0.145,0.111,0.837,10.473,1.649,5.779,25.33
punch,1,10880,-0.141,0.062,0.903,12.817,9.809,7.618,25.28
punch,1,10890,-0.174,0.084,0.946,10.588,3.198,5.176,25.28
punch,1,10901,-0.196,0.099,0.932,-9.084,-2.389,-5.298,25.33
punch,1,10911,-0.158,0.089,0.880,-5.359,-0.672,-3.527,25.33
punch,1,10921,-0.129,0.093,0.851,5.443,-0.191,2.817,25.24
punch,1,10933,-0.130,0.068,0.817,3.351,-4.137,-1.458,25.33
punch,1,10943,-0.112,0.060,0.848,6.992,-3.565,-5.290,25.33
punch,1,10953,-0.132,0.031,0.888,9.443,-1.313,-7.496,25.14
punch,1,10964,-0.126,0.061,0.865,17.336,-4.412,-8.954,25.38
punch,1,10975,-0.156,0.077,0.847,21.832,-0.817,-7.366,25.28
punch,1,10985,-0.189,0.120,0.854,24.473,4.664,-6.252,25.42
punch,1,10996,-0.183,0.121,0.872,29.153,11.824,-0.771,25.38
punch,1,11006,-0.181,0.086,0.892,18.466,19.763,-1.053,25.33
punch,1,11017,-0.152,0.078,0.856,7.107,27.237,-5.237,25.24
punch,1,11028,-0.195,0.102,0.873,14.763,27.260,-4.809,25.38
punch,1,11038,-0.183,0.097,0.898,18.618,28.687,-4.557,25.33
punch,1,11049,-0.188,0.090,0.952,13.809,22.099,-5.763,25.28
punch,1,11060,-0.206,0.069,0.973,12.901,-2.824,-6.450,25.33
punch,1,11070,-0.172,0.079,0.900,24.710,-20.321,-0.588,25.24
punch,1,11081,-0.168,0.103,0.836,31.725,-19.740,0.489,25.28
punch,1,11091,-0.149,0.107,0.800,37.084,-17.687,0.634,25.24
punch,1,11103,-0.135,0.092,0.764,35.496,-6.489,5.008,25.28
punch,1,11113,-0.132,0.096,0.800,39.687,10.473,7.908,25.28
punch,1,11123,-0.156,0.099,0.856,51.412,14.710,12.183,25.24
punch,1,11134,-0.180,0.100,0.932,57.137,19.137,15.641,25.38
punch,1,11145,-0.208,0.091,1.005,53.038,13.557,12.137,25.33
punch,1,11156,-0.202,0.090,1.045,47.420,-5.969,3.893,25.28
punch,1,11166,-0.166,0.095,0.968,47.198,-21.763,3.221,25.24
punch,1,11176,-0.137,0.128,0.931,28.221,-23.824,-4.443,25.38
punch,1,11188,-0.099,0.098,0.849,0.214,-29.656,-10.084,25.42
punch,1,11198,-0.073,0.101,0.791,-9.038,-14.557,-8.756,25.28
punch,1,11209,-0.078,0.077,0.829,-17.611,-6.550,-10.672,25.28
punch,1,11219,-0.093,0.056,0.883,-17.634,-14.099,-12.939,25.33
punch,1,11231,-0.107,0.108,0.812,8.908,-22.252,-7.802,25.33
punch,1,11241,-0.125,0.125,0.785,15.611,-18.221,-3.908,25.33
punch,1,11251,-0.089,0.089,0.804,12.000,-2.603,1.412,25.28
punch,1,11262,-0.139,0.057,0.953,5.359,10.695,2.229,25.24
punch,1,11273,-0.143,0.052,0.997,14.588,0.206,2.481,25.33
punch,1,11283,-0.115,0.034,0.941,17.573,-8.153,-2.427,25.28
punch,1,11294,-0.110,0.078,0.859,21.794,-7.069,-6.725,25.38
punch,1,11304,-0.115,0.102,0.821,27.374,0.183,-5.771,25.33
punch,1,11316,-0.117,0.102,0.806,25.786,11.702,-4.863,25.33
punch,1,11326,-0.131,0.090,0.832,21.656,21.443,-4.206,25.38
punch,1,11336,-0.143,0.109,0.841,20.290,28.618,-5.015,25.24
punch,1,11347,-0.045,0.056,0.968,12.046,17.672,-11.023,25.28
punch,1,11358,-0.213,0.122,0.894,9.031,-17.786,-5.305,25.33
punch,1,11369,-0.176,0.150,0.792,8.885,-6.595,-4.473,25.28
punch,1,11379,-0.161,0.124,0.815,5.092,14.115,-4.443,25.38
punch,1,11389,-0.195,0.073,0.911,5.863,20.832,-5.893,25.42
punch,1,11401,-0.170,0.035,0.951,-1.321,16.191,-6.496,25.33
punch,1,11411,-0.188,0.077,0.938,-6.198,9.160,-10.588,25.19
punch,1,11421,-0.210,0.092,0.920,-14.962,5.397,-16.534,25.28
punch,1,11432,-0.219,0.115,0.869,-9.557,4.817,-11.702,25.33
punch,1,11443,-0.209,0.113,0.823,-0.916,7.244,-6.435,25.28
punch,1,11454,-0.179,0.062,0.808,4.962,13.687,-4.580,25.38
punch,1,11464,-0.189,0.059,0.847,6.763,25.115,-1.786,25.24
punch,1,11474,-0.195,0.062,0.872,8.313,30.893,-3.481,25.33
punch,1,11486,-0.170,0.041,0.895,17.382,28.504,0.206,25.28
punch,1,11496,-0.128,0.122,0.922,12.702,37.687,-11.687,25.38
punch,1,11506,-0.073,-0.012,0.745,23.084,55.000,-4.053,25.28
punch,1,11517,-0.130,0.030,0.806,16.328,86.870,-9.229,25.28
punch,1,11528,-0.159,0.004,0.949,10.015,96.641,-7.298,25.33
punch,1,11539,-0.260,0.023,1.031,8.733,63.031,-14.626,25.38
punch,1,11549,-0.356,-0.050,1.048,38.435,-1.947,-12.641,25.33
punch,1,11560,-0.208,0.026,0.913,28.305,-14.214,0.344,25.28
punch,1,11571,-0.163,0.029,0.854,20.305,-9.824,-1.137,25.33
punch,1,11581,-0.200,0.028,0.888,9.656,-2.985,-7.977,25.24
punch,1,11592,-0.275,-0.016,0.922,11.267,15.519,-11.977,25.24
punch,1,11602,-0.281,0.146,0.911,29.321,31.107,-8.427,25.24
punch,1,11613,-0.246,0.138,0.923,46.947,53.756,11.267,25.38
punch,1,11624,-0.341,0.040,0.966,51.420,48.092,2.115,25.33
punch,1,11634,-0.276,0.137,0.942,44.366,7.366,7.710,25.33
punch,1,11645,-0.216,0.088,0.813,31.397,-31.191,19.893,25.28
punch,1,11656,-0.121,0.001,0.723,0.298,-21.435,14.786,25.28
punch,1,11667,-0.115,-0.015,0.770,-22.412,7.550,2.443,25.28
punch,1,11677,-0.155,-0.038,0.843,-26.992,13.450,-5.603,25.33
punch,1,11687,-0.167,-0.022,0.864,-30.008,13.954,-4.802,25.28
punch,1,11699,-0.761,-0.044,1.686,-6.634,-52.557,6.473,25.24
punch,1,11709,-0.230,0.044,0.783,-21.443,-48.229,-3.198,25.28
punch,1,11720,-0.207,0.095,0.855,3.107,-34.321,7.832,25.33
punch,1,11730,-0.209,0.008,0.850,16.229,-28.237,13.511,25.24
punch,1,11741,-0.201,0.033,0.891,12.924,-26.855,19.061,25.38
punch,1,11752,-0.218,-0.016,0.902,2.336,-21.710,18.198,25.28
punch,1,11762,-0.176,0.012,0.824,25.557,-15.496,29.443,25.33
punch,1,11773,-0.246,0.032,0.925,40.115,-17.847,45.122,25.28
punch,1,11784,-0.227,0.049,0.968,43.252,-42.191,57.939,25.33
punch,1,11795,-0.170,0.043,0.967,34.710,-81.214,65.511,25.33
punch,1,11805,-0.125,0.022,0.880,17.183,-123.313,65.794,25.28
punch,1,11816,-0.104,0.015,0.793,-2.924,-135.450,61.580,25.28
punch,1,11827,0.009,0.009,0.671,-19.084,-95.290,49.939,25.24
punch,1,11837,-0.042,0.006,0.685,-30.962,-55.992,39.374,25.28
punch,1,11848,-0.013,-0.021,0.724,-24.336,-22.214,26.664,25.33
punch,1,11858,-0.035,0.020,0.892,9.321,-24.389,9.481,25.24
punch,1,11870,-0.098,0.040,1.067,28.534,-60.489,2.740,25.33
punch,1,11880,-0.133,0.019,1.072,45.992,-114.840,11.122,25.38
punch,1,11891,-0.060,-0.012,0.965,40.771,-127.374,12.763,25.38
punch,1,11901,0.044,-0.072,0.912,31.214,-86.954,9.969,25.33
punch,1,11913,0.084,-0.093,0.956,25.634,-43.916,-5.878,25.38
punch,1,11923,0.045,-0.063,0.978,25.069,-21.588,-30.542,25.24
punch,1,11933,0.026,-0.013,0.958,32.412,-4.000,-46.863,25.33
punch,1,11944,0.001,0.063,0.969,31.779,-9.511,-41.496,25.24
punch,1,11955,-0.037,0.101,0.937,27.511,-30.954,-33.260,25.28
punch,1,11966,0.014,0.107,0.830,17.031,-43.405,-25.359,25.33
punch,1,11976,0.029,0.086,0.730,11.878,-30.962,-15.473,25.33
punch,1,11987,0.064,0.069,0.767,9.962,-8.214,-9.519,25.33
punch,1,11998,0.020,0.067,0.888,-0.725,1.099,-10.435,25.38
punch,1,12008,0.023,0.055,0.971,8.595,3.901,-14.366,25.28
punch,1,12019,0.073,-0.055,0.992,35.832,4.626,-12.244,25.33
punch,1,12029,0.013,0.029,0.958,32.267,-5.565,-2.641,25.28
punch,1,12040,-0.017,0.082,0.925,27.710,-13.611,13.137,25.28
punch,1,12051,0.013,0.024,0.915,42.618,-15.008,19.672,25.33
punch,1,12061,-0.110,0.112,0.910,37.145,-11.542,44.153,25.28
punch,1,12072,-0.198,0.271,0.848,15.626,10.466,110.115,25.28
punch,1,12083,0.057,0.080,0.939,10.176,5.092,118.069,25.28
punch,1,12094,0.124,-0.051,0.966,11.481,-16.817,81.992,25.33
punch,1,12104,0.180,-0.039,0.897,4.443,-27.855,44.718,25.28
punch,1,12115,0.193,-0.043,0.831,0.092,-14.824,6.443,25.24
punch,1,12126,0.119,0.010,0.814,-10.435,6.435,-13.412,25.33
punch,1,12136,0.089,0.001,0.877,-1.214,20.939,-22.641,25.38
punch,1,12147,0.091,-0.017,0.922,7.916,27.206,-22.771,25.24
punch,1,12157,0.150,-0.003,0.955,8.588,39.527,-25.786,25.28
punch,1,12169,0.035,0.014,0.943,13.351,34.725,-23.649,25.33
punch,1,12179,0.008,0.059,0.958,16.779,28.015,-10.168,25.28
punch,1,12189,-0.030,0.063,1.028,18.626,9.405,-9.496,25.24
punch,1,12200,0.008,0.005,0.797,23.336,-10.336,3.153,25.19
punch,1,12211,0.094,-0.031,0.865,26.595,13.824,-9.130,25.28
punch,1,12222,0.067,-0.019,0.857,43.977,26.366,5.153,25.33
punch,1,12232,0.045,0.031,0.882,49.718,30.809,4.580,25.28
punch,1,12242,-0.007,0.038,0.932,56.275,24.298,11.542,25.33
punch,1,12254,0.044,0.057,0.901,58.237,11.069,15.000,25.28
punch,1,12264,-0.021,0.065,0.926,50.237,8.046,22.481,25.24
punch,1,12275,0.040,0.070,0.896,54.122,-0.237,28.565,25.28
punch,1,12285,0.047,0.075,0.905,46.771,-1.359,25.458,25.28
punch,1,12296,0.057,0.065,0.856,42.496,9.366,18.916,25.33
punch,1,12307,0.066,0.081,0.867,53.107,26.221,16.634,25.28
punch,1,12317,0.049,0.068,0.875,64.099,33.924,20.580,25.33
punch,1,12328,0.028,0.046,0.885,67.901,38.893,23.947,25.38
punch,1,12339,-0.232,-0.059,1.307,68.840,31.649,13.550,25.33
punch,1,12350,0.001,0.055,0.928,33.076,-7.748,16.718,25.19
punch,1,12360,0.029,0.105,0.914,28.511,-4.412,12.038,25.24
punch,1,12370,0.016,0.130,0.884,22.458,-4.359,10.504,25.33
punch,1,12382,0.076,0.074,0.869,19.115,-4.191,7.824,25.24
punch,1,12392,0.045,0.014,0.879,18.565,-0.618,3.641,25.33
punch,1,12402,0.037,-0.006,0.904,26.023,1.824,0.824,25.42
punch,1,12413,-0.010,0.014,0.936,31.420,2.443,-5.641,25.28
punch,1,12424,0.016,-0.031,0.946,44.489,-0.344,-16.336,25.28
punch,1,12435,-0.073,0.095,0.974,43.565,8.420,-33.298,25.33
punch,1,12445,0.016,0.259,0.877,43.885,-3.542,-43.092,25.42
punch,1,12455,0.000,0.260,0.892,36.595,-14.450,-55.221,25.33
punch,1,12467,0.177,0.200,0.836,20.641,-12.649,-85.748,25.28
punch,1,12477,0.098,0.192,0.884,-1.634,-0.702,-85.840,25.24
punch,1,12488,0.099,0.042,0.923,12.481,-7.351,-95.985,25.33
punch,1,12498,-0.008,0.166,0.919,20.458,-0.145,-135.840,25.28
punch,1,12509,0.078,0.025,0.924,46.710,-15.542,-196.534,25.24
punch,1,12520,0.085,0.054,0.878,72.519,-46.695,-248.618,25.42
punch,1,12530,-0.027,0.145,0.849,63.473,-67.374,-250.137,25.19
punch,1,12541,0.020,0.086,0.882,55.000,-60.908,-250.137,25.38
punch,1,12552,-0.013,0.117,0.880,49.031,-44.244,-198.015,25.28
punch,1,12563,0.004,0.168,0.911,33.908,-29.527,-127.466,25.24
punch,1,12573,0.041,0.146,0.896,6.214,-37.069,-44.656,25.42
punch,1,12584,-0.099,0.156,0.901,-22.191,-51.168,18.519,25.19
punch,1,12595,-0.149,0.231,0.983,-16.214,-48.435,35.908,25.33
punch,1,12606,-0.015,0.160,1.010,6.221,-74.740,21.542,25.28
punch,1,12616,0.155,0.120,0.898,10.229,-53.298,10.634,25.33
punch,1,12627,0.146,0.103,0.901,8.198,-23.305,12.695,25.28
punch,1,12638,0.135,0.020,0.867,-2.252,-21.122,-9.824,25.33
punch,1,12648,0.034,0.118,0.925,-10.626,-24.695,-16.901,25.28
punch,1,12659,0.057,0.211,0.953,5.542,-45.130,-5.534,25.24
punch,1,12669,0.142,0.170,0.899,7.763,-39.344,9.740,25.28
punch,1,12681,0.132,0.115,0.922,14.191,-29.443,24.198,25.19
punch,1,12691,0.010,-0.047,1.005,59.183,-81.389,23.099,25.38
punch,1,12701,0.281,0.067,0.839,66.450,-61.351,3.954,25.33
punch,1,12712,0.254,0.142,0.856,56.153,-10.832,-7.634,25.33
punch,1,12723,0.165,0.165,0.867,41.832,7.450,-3.374,25.33
punch,1,12734,0.143,0.219,0.879,30.840,21.298,2.382,25.24
punch,1,12744,0.249,0.133,0.913,9.038,0.496,24.779,25.38
punch,1,12754,0.216,0.122,0.871,-0.313,21.863,22.931,25.19
punch,1,12766,0.224,0.109,0.861,-20.824,45.939,12.496,25.33
punch,1,12776,0.101,0.105,0.931,-0.527,29.527,13.420,25.28
punch,1,12787,0.089,0.102,0.930,9.740,0.893,13.420,25.33
punch,1,12797,0.159,0.109,0.947,-4.885,-9.183,1.611,25.33
punch,1,12808,0.175,0.130,0.959,3.198,-15.748,-1.939,25.28
punch,1,12819,0.196,0.105,0.887,8.275,-5.130,-1.321,25.28
punch,1,12829,0.202,0.087,0.870,12.817,12.481,-5.641,25.19
punch,1,12839,0.165,0.074,0.863,21.183,25.099,-20.603,25.33
punch,1,12851,0.119,0.115,0.875,27.092,27.374,-26.870,25.28
punch,1,12861,0.042,0.157,0.880,23.550,12.550,-2.672,25.28
punch,1,12872,0.067,0.132,0.864,11.649,-10.244,25.985,25.28
punch,1,12882,0.153,0.092,0.847,11.267,-1.824,32.107,25.28
punch,1,12894,0.144,0.148,0.849,11.382,6.634,41.794,25.33
punch,1,12904,0.183,0.157,0.865,5.710,21.840,37.511,25.33
punch,1,12914,0.163,0.157,0.888,10.221,47.969,19.687,25.28
punch,1,12925,0.100,0.136,0.924,10.985,53.809,-2.405,25.33
punch,1,12936,0.127,0.080,0.922,7.443,39.870,-7.137,25.19
punch,1,12947,0.079,0.099,0.884,4.573,26.519,-17.420,25.24
punch,1,12957,0.100,0.086,0.926,7.237,4.015,-35.611,25.38
punch,1,12967,0.116,0.058,0.917,17.053,-11.916,-40.962,25.38
punch,1,12979,0.050,0.062,0.901,22.565,-29.313,-37.160,25.24
punch,1,12989,-0.015,0.053,0.906,32.382,-58.733,-26.336,25.33
punch,1,13000,0.059,0.087,0.891,32.336,-78.328,-0.473,25.28
punch,1,13010,0.139,0.116,0.866,13.237,-79.756,34.473,25.33
punch,1,13022,0.183,0.095,0.889,2.313,-65.634,64.282,25.28
punch,1,13032,0.126,-0.029,0.797,50.893,-37.168,29.542,25.33
punch,1,13042,0.263,-0.016,0.865,36.550,-28.511,-3.145,25.28
punch,1,13053,0.306,0.081,0.935,31.817,-8.733,-5.122,25.33
punch,1,13064,0.292,0.127,0.964,19.260,30.519,-0.924,25.28
punch,1,13075,0.219,0.143,0.941,11.573,40.756,-1.305,25.33
punch,1,13085,0.152,0.151,0.922,5.069,35.351,-1.122,25.33
punch,1,13095,0.143,0.109,0.921,4.992,23.695,-2.115,25.38
punch,1,13107,0.180,0.082,0.958,11.359,17.817,-2.962,25.42
punch,1,13117,0.163,0.080,0.951,16.832,20.145,-2.595,25.33
punch,1,13128,0.105,0.067,0.921,19.634,14.183,-1.046,25.28
punch,1,13138,0.114,0.059,0.876,21.443,4.374,-0.603,25.33
punch,1,13149,0.126,0.043,0.853,20.122,-0.611,0.710,25.19
punch,1,13160,0.377,-0.263,0.845,23.244,-23.870,23.939,25.28
punch,1,13170,0.394,-0.175,0.790,18.031,18.710,17.947,25.24
punch,1,13181,0.070,0.103,0.860,19.695,54.023,41.145,25.33
punch,1,13192,-0.020,0.218,0.899,26.466,38.115,51.290,25.28
punch,1,13202,0.073,0.158,0.891,28.046,30.939,48.115,25.24
punch,1,13213,0.106,0.122,0.918,25.076,42.107,48.137,25.28
punch,1,13223,0.127,0.094,0.930,21.740,50.939,59.672,25.33
punch,1,13235,0.083,0.049,0.947,19.267,50.252,69.901,25.28
punch,1,13245,0.023,0.200,0.987,23.450,20.015,74.931,25.28
punch,1,13256,0.048,0.219,0.966,21.298,-20.450,48.481,25.33
punch,1,13266,0.072,0.191,0.902,17.870,-33.565,26.221,25.38
punch,1,13278,0.114,0.130,0.857,17.061,-27.130,16.244,25.33
punch,1,13288,0.144,0.093,0.843,13.550,-12.107,17.496,25.38
punch,1,13298,0.189,0.032,0.875,18.855,-5.870,16.305,25.28
punch,1,13309,0.228,0.000,0.875,16.313,-1.496,37.962,25.28
punch,1,13320,0.284,-0.062,0.861,24.947,-0.733,74.992,25.24
punch,1,13331,0.268,-0.064,0.842,22.847,13.290,121.855,25.28
punch,1,13341,0.182,-0.067,0.880,23.954,20.298,163.603,25.38
punch,1,13352,0.095,0.049,0.889,27.679,16.687,175.191,25.33
punch,1,13363,0.056,0.154,0.929,34.389,14.863,158.908,25.24
punch,1,13374,0.036,0.187,0.949,31.038,23.450,117.351,25.28
punch,1,13384,0.042,0.254,1.015,24.473,11.099,53.183,25.33
punch,1,13394,0.107,0.316,1.037,-1.000,-9.771,-38.519,25.33
punch,1,13406,0.049,0.170,0.891,-12.168,-21.626,-117.740,25.33
punch,1,13416,0.050,0.086,0.777,24.237,-29.145,-165.321,25.33
punch,1,13427,0.155,-0.010,0.839,49.061,-29.183,-154.794,25.33
punch,1,13437,0.201,0.136,0.876,48.305,-16.328,-121.611,25.24
punch,1,13449,0.226,0.116,0.894,49.397,-34.153,-90.031,25.38
punch,1,13459,0.077,0.008,0.906,6.748,-13.542,-40.176,25.28
