gesture,gesture_num,timestamp,aX,aY,aZ,gX,gY,gZ,temp
swipe_down,1,2550,0.069,0.004,0.917,18.779,3.069,0.679,24.48
swipe_down,1,2561,0.071,0.009,0.909,18.847,3.015,0.611,24.39
swipe_down,1,2571,0.069,0.007,0.908,18.908,2.916,0.473,24.44
swipe_down,1,2582,0.071,0.007,0.912,18.916,2.916,0.611,24.34
swipe_down,1,2592,0.070,0.009,0.908,18.771,3.015,0.573,24.44
swipe_down,1,2603,0.076,0.012,0.906,18.832,3.069,0.695,24.44
swipe_down,1,2614,0.073,0.015,0.907,18.802,2.824,0.695,24.39
swipe_down,1,2624,0.071,0.015,0.907,18.939,3.008,0.679,24.39
swipe_down,1,2634,0.069,0.013,0.912,18.786,2.802,0.580,24.48
swipe_down,1,2644,0.075,0.009,0.913,18.832,2.885,0.611,24.48
swipe_down,1,2656,0.071,0.012,0.906,18.779,2.832,0.626,24.39
swipe_down,1,2666,0.074,0.006,0.913,18.878,2.878,0.740,24.44
swipe_down,1,2676,0.070,0.010,0.909,18.863,2.901,0.672,24.44
swipe_down,1,2688,0.072,0.008,0.907,18.947,2.916,0.656,24.44
swipe_down,1,2698,0.069,0.013,0.912,18.916,2.779,0.626,24.44
swipe_down,1,2708,0.073,0.006,0.917,18.885,2.718,0.557,24.53
swipe_down,1,2718,0.073,0.014,0.903,18.855,2.832,0.641,24.39
swipe_down,1,2729,0.069,0.008,0.917,18.779,2.870,0.611,24.39
swipe_down,1,2740,0.072,0.018,0.903,18.832,3.031,0.634,24.39
swipe_down,1,2750,0.075,0.013,0.914,19.031,2.878,0.687,24.39
swipe_down,1,2761,0.076,0.012,0.912,18.817,2.832,0.618,24.29
swipe_down,1,2771,0.069,0.007,0.913,18.878,2.870,0.588,24.39
swipe_down,1,2782,0.070,0.013,0.904,18.847,2.901,0.687,24.34
swipe_down,1,2792,0.069,0.010,0.912,18.809,2.740,0.634,24.53
swipe_down,1,2803,0.075,0.014,0.906,18.832,2.908,0.763,24.53
swipe_down,1,2813,0.070,0.008,0.914,18.969,3.008,0.618,24.48
swipe_down,1,2824,0.071,0.006,0.913,18.885,2.855,0.672,24.29
swipe_down,1,2834,0.072,0.015,0.911,18.977,2.626,0.473,24.39
swipe_down,1,2845,0.073,0.014,0.916,18.832,2.863,0.664,24.39
swipe_down,1,2855,0.074,0.017,0.917,18.740,2.802,0.649,24.48
swipe_down,1,2866,0.071,0.014,0.911,18.863,2.786,0.748,24.39
swipe_down,1,2877,0.069,0.009,0.910,18.870,2.863,0.649,24.39
swipe_down,1,2887,0.073,0.011,0.909,18.893,2.771,0.595,24.44
swipe_down,1,2897,0.073,0.016,0.910,18.802,2.824,0.626,24.44
swipe_down,1,2909,0.066,0.012,0.912,18.840,2.901,0.802,24.34
swipe_down,1,2919,0.069,0.010,0.911,18.870,2.992,0.763,24.34
swipe_down,1,2929,0.075,0.006,0.912,18.840,3.145,0.397,24.44
swipe_down,1,2939,0.072,0.008,0.908,18.931,2.893,0.588,24.34
swipe_down,1,2951,0.079,0.013,0.908,18.817,2.786,0.794,24.39
swipe_down,1,2961,0.072,0.013,0.914,18.924,2.931,0.733,24.39
swipe_down,1,2971,0.070,0.012,0.910,18.817,2.809,0.611,24.39
swipe_down,1,2982,0.076,0.008,0.915,18.893,2.763,0.458,24.39
swipe_down,1,2993,0.070,0.009,0.908,18.832,2.969,0.595,24.39
swipe_down,1,3003,0.071,0.008,0.908,18.916,2.916,0.725,24.34
swipe_down,1,3013,0.072,0.012,0.901,18.908,2.840,0.634,24.44
swipe_down,1,3024,0.071,0.010,0.917,18.641,2.893,0.756,24.44
swipe_down,1,3035,0.075,0.020,0.915,18.756,2.901,0.641,24.29
swipe_down,1,3045,0.074,0.010,0.909,18.885,2.779,0.595,24.48
swipe_down,1,3055,0.074,0.008,0.914,18.817,2.878,0.641,24.29
swipe_down,1,3066,0.069,0.008,0.912,18.893,2.802,0.573,24.39
swipe_down,1,3077,0.069,0.009,0.918,18.863,2.863,0.489,24.48
swipe_down,1,3087,0.065,0.009,0.904,18.908,3.023,0.718,24.44
swipe_down,1,3098,0.071,0.011,0.908,18.870,2.893,0.557,24.34
swipe_down,1,3108,0.071,0.016,0.910,18.885,2.954,0.702,24.44
swipe_down,1,3119,0.075,0.010,0.912,18.893,2.847,0.695,24.39
swipe_down,1,3129,0.073,0.011,0.913,18.885,2.740,0.832,24.39
swipe_down,1,3140,0.068,0.003,0.907,18.847,2.870,0.550,24.39
swipe_down,1,3150,0.074,0.007,0.906,18.718,2.901,0.634,24.39
swipe_down,1,3161,0.073,0.006,0.915,18.802,2.725,0.611,24.48
swipe_down,1,3172,0.066,0.012,0.908,18.802,2.725,0.557,24.34
swipe_down,1,3182,0.074,0.014,0.897,18.992,2.931,0.695,24.44
swipe_down,1,3192,0.076,0.012,0.911,18.817,2.916,0.649,24.34
swipe_down,1,3203,0.071,0.010,0.914,18.802,3.122,0.481,24.44
swipe_down,1,3214,0.071,0.010,0.914,18.855,2.885,0.496,24.39
swipe_down,1,3224,0.067,0.012,0.917,18.916,2.893,0.687,24.44
swipe_down,1,3234,0.071,0.013,0.909,18.832,2.916,0.649,24.39
swipe_down,1,3246,0.078,0.013,0.910,18.771,2.878,0.573,24.39
swipe_down,1,3256,0.075,0.011,0.914,18.832,2.817,0.672,24.39
swipe_down,1,3266,0.074,0.009,0.907,18.931,2.893,0.687,24.39
swipe_down,1,3276,0.069,0.012,0.911,18.779,2.939,0.710,24.39
swipe_down,1,3288,0.073,0.016,0.911,18.863,2.763,0.626,24.48
swipe_down,1,3298,0.064,0.012,0.906,18.893,2.718,0.473,24.39
swipe_down,1,3308,0.071,0.010,0.907,18.817,2.847,0.611,24.44
swipe_down,1,3319,0.072,0.009,0.908,18.855,2.870,0.405,24.44
swipe_down,1,3330,0.072,0.010,0.910,18.939,3.015,0.595,24.44
